MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea,proba
9.834876543209877,9.834876543209877,0.9884259259259254,-1.95679012345679,0.4136330358255718,181.833,181.833,179.87032534,42,0,0.2728063525544285,-0.2763519247620942,0.2763519247620942,0.2728063525544285,1.2857142857142858,1.4285714285714286,1.4285714285714286,35.582799518998534,10.881015469668132,2.274687447345537,-1.9876530407310116,2.275902957110189,-2.103025462593289,6.880779948462755,-0.1104369137418972,1.3143204867061786,3.7911184170869663,82.18080946738405,6.077350269189626,2.9201061825007724,5.943821966574589,2.9433756729740645,1.210053091250386,2.7219109832872945,0.7714639348919532,3.395981945158214,0.222870369614426,1.311468251700421,0.0,0.0,0.8299999999999998,17.086166327180322,7.830000000000001,2.402430194279351,3.4156515373352856,60.47878014979662,0.0,0.0,0.0,0.0,9.03496270393904,0.0,4.794537184071822,0.0,0.0,0.0,34.802819670697545,11.600939890232516,0.0,0.0,4.794537184071822,51.646186329339336,0.0,0.0,0.0,3.792535935529771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.40375956093006,9.03496270393904,4.794537184071822,0.0,0.0,0.0,0.0,0.0,0.0,17.07,9.03496270393904,4.794537184071822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.40375956093006,-1.95679012345679,19.471450617283946,9.834876543209877,-0.9884259259259254,0.0,0.0,0.0,0.0,0.0,0.0,0.5,7,0,1,0,0,0,0,0,0,1,0,5,0,0,0,0,0,2.122,31.15,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
3.263888888888889,3.263888888888889,0.1041666666666665,-0.1041666666666665,0.5914525798483149,345.654,343.638,341.688998464,38,0,0.1441154931154387,-0.0893999796953036,0.1441154931154387,0.0893999796953036,1.1666666666666667,1.3333333333333333,1.3333333333333333,79.95031542460588,10.981934475839866,2.129146157207262,-2.025066373104511,2.3410554240038253,-1.9735622050889887,9.395388549607276,1.4640892688265044,1.3516441151533922,3.168489872670569,35.30296890880646,5.207106781186548,2.7189646732234567,9.062950829682272,2.5606601717798214,1.187761342019539,4.688225058437998,0.7488081981105629,8.563174585031938,0.1515228816828315,4.091117805436452,0.0,0.0,1.92,12.16479703638053,7.919999999999998,3.0480339439763515,5.92,70.57438356479159,0.0,2.1427945418030347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.719775591797394,0.0,5.330089647061427,0.0,0.0,63.719775591797394,0.0,0.0,0.0,2.1427945418030347,5.330089647061427,0.0,0.0,0.0,0.0,0.0,0.0,63.719775591797394,7.472884188864461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1427945418030347,0.0,5.330089647061427,0.0,0.0,0.0,63.719775591797394,0.0,-0.1041666666666665,13.020833333333334,0.0,0.8333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3.2198,43.306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
4.993827160493827,4.993827160493827,0.0987654320987647,-0.0987654320987649,0.51797640201532,165.834,165.834,163.87541072,36,0,0.1364417932720134,-0.0682208966360067,0.1364417932720134,0.0682208966360067,0.6666666666666666,0.8333333333333334,0.8333333333333334,35.54379590352165,11.221517558122915,1.8759279385243852,-1.7548169939500295,2.1955219623417714,-1.4747103791520777,6.672996403618487,2.251521850095896,1.3609640474436813,3.675948764555208,55.61727061434748,5.154700538379252,2.511857892036909,5.535573676110727,2.6427344100918364,1.0059289460184544,2.5177868380553634,0.5208216158663701,2.4196077047419675,0.1428571428571428,1.2857142857142858,0.0,0.0,0.8999999999999999,13.609640474436812,6.900000000000001,2.975404326822096,3.104081632653062,55.6276550175686,0.0,8.982936348315855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.40375956093006,0.0,0.0,0.0,0.0,46.40375956093006,0.0,0.0,0.0,0.0,0.0,8.982936348315855,0.0,0.0,0.0,0.0,0.0,46.40375956093006,0.0,0.0,0.0,0.0,8.982936348315855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.982936348315855,0.0,0.0,0.0,0.0,0.0,0.0,46.40375956093006,-0.1975308641975297,19.975308641975307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3.0682,30.438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999999999997915
5.319135802469135,5.319135802469135,4.440892098500626e-16,4.440892098500626e-16,0.6173674400620878,184.413,184.413,182.91578004,48,0,0.2274598147645861,-0.1868323652177841,0.2274598147645861,0.1868323652177841,0.6666666666666666,0.8888888888888888,1.1111111111111112,35.49799823024722,11.065049862514815,1.970341522185953,-1.883457528365492,2.0823308972777617,-1.868737067398196,6.330323660701479,1.0484176138085328,1.5880914479405832,3.165670309917317,175.06517765499825,6.8533711511285205,3.975534205527556,6.243321043582919,4.181540550352056,1.9085874960137144,3.0424809150413967,1.1425027494620783,2.1566878551362985,0.5535462764185549,1.060638829255665,0.3033871236027572,0.9134917464082576,-0.1200000000000001,85.7569381887915,6.992612612612612,2.64283599179222,1.930403020099989,66.00014574298152,0.0,0.0,0.0,15.850758960132776,0.0,0.0,0.0,0.0,14.951935562841626,0.0,0.0,34.802819670697545,0.0,0.0,0.0,34.802819670697545,0.0,14.951935562841626,0.0,0.0,0.0,15.850758960132776,0.0,0.0,0.0,0.0,0.0,34.802819670697545,14.951935562841626,0.0,0.0,0.0,0.0,15.850758960132776,0.0,0.0,38.67,0.0,0.0,0.0,15.850758960132776,0.0,0.0,0.0,0.0,0.0,14.951935562841626,34.802819670697545,0.0,15.957407407407404,10.375925925925928,1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0,3,0,0,0,0,1,1,3,0,6,0,0,0,0,1,1.8318000000000003,34.857,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.366063182080259e-120
8.825,8.825,0.0902777777777783,0.0902777777777783,0.6227397221533864,163.003,158.97099999999998,161.963920108,48,0,0.1180489875937252,-0.5078557651915966,0.5078557651915966,0.1180489875937252,1.0,1.4444444444444444,1.7777777777777777,35.496834046881794,10.33399551832247,1.9261716137615084,-1.921564855830281,2.218571510010504,-1.653365500749618,6.343124671585304,0.4752035049696455,1.5880914479405832,3.165670309917317,171.82006515716174,6.8533711511285205,4.43519334908729,5.947051241124199,4.181540550352056,2.333622078328084,3.0895510243465383,1.6276473721113658,2.500518933055335,0.8473173351095732,1.2837531155815578,0.5392759803356267,1.0537995227384294,-0.4000000000000001,85.7569381887915,6.716279069767443,2.4602853745541022,1.7712247324613553,62.83216932545633,5.106527394840706,5.749511833283905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.20187978046503,18.19910120538483,10.045266627482652,0.0,5.106527394840706,23.20187978046503,0.0,0.0,0.0,0.0,0.0,28.24436783286748,0.0,5.749511833283905,0.0,0.0,5.749511833283905,23.20187978046503,5.106527394840706,0.0,0.0,0.0,18.19910120538483,10.045266627482652,0.0,0.0,20.23,0.0,0.0,0.0,5.749511833283905,10.045266627482652,0.0,12.13273413692322,6.06636706846161,0.0,0.0,28.30840717530574,0.0,11.011604938271605,0.0,9.713888888888889,0.0,0.0902777777777783,4.406450617283951,0.0,0.0,0.0,0.0,9,1,1,0,0,0,1,0,1,1,1,3,0,0,0,0,1,2.699,38.12680000000001,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2431817388421952e-122
8.545910493827162,8.545910493827162,0.2951388888888888,-2.197530864197531,0.3844072505217606,155.11,143.01399999999998,155.04677191409,56,0,0.1606532178456838,-0.3614162792293671,0.3614162792293671,0.1606532178456838,0.6666666666666666,0.8888888888888888,0.8888888888888888,31.183417464978582,11.580323223564411,2.3397603251375982,-2.1538760309693417,2.539918836751053,-2.1025475744538733,7.745915236471759,0.2879950905786373,1.946039781962856,3.824684203207495,55.45811190640113,7.328427124746191,5.06449510224598,5.958922293245896,4.242640687119286,2.5298221281347035,5.059644256269407,1.9073262114491116,5.721978634347335,1.1999999999999995,3.5999999999999983,0.2683281572999746,0.8049844718999242,0.2700000000000001,93.40990953421706,9.27,4.144130700871977,2.159491334939413,54.09559284017253,20.426109579362823,7.262479190532857,25.39188147621932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.426109579362823,7.262479190532857,0.0,0.0,0.0,0.0,25.39188147621932,0.0,0.0,0.0,0.0,0.0,0.0,7.262479190532857,45.81799105558213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.92,7.262479190532857,0.0,0.0,25.39188147621932,0.0,0.0,0.0,0.0,0.0,0.0,20.426109579362823,0.0,0.0,0.0,34.183641975308646,0.0,0.0,0.0,-1.1805555555555554,0.0,-2.197530864197531,1.0,9,4,4,0,0,0,0,0,0,4,4,5,4,0,0,0,0,-1.1968,35.26319999999999,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6405985073793313e-155
3.614894652305367,3.614894652305367,1.0226284958427816,1.0226284958427816,0.347512360272086,178.34699999999998,168.267,177.99446332,52,0,0.0222958157387131,-0.1022252819381308,0.1022252819381308,0.0222958157387131,1.0,1.4444444444444444,1.7777777777777777,33.50534950267663,10.77072127314387,1.8351187850054824,-1.9112896746887136,2.334312764657472,-1.607796595628359,9.089857316833887,1.840720136352036,1.88523483624215,2.7360228770128336,70.37215811651096,6.949747468305834,5.207872534517032,7.65736227730021,4.414213562373095,2.5436767643784117,6.365043969424329,1.2144272446624522,5.535787919836651,0.4680100687484079,4.529927863931452,0.1858012912924818,3.284584057328129,0.5299999999999999,103.68791599331826,9.53,8.529999999999998,8.529999999999998,68.35400978423912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.157871367196996,33.73983616644121,9.82591100338233,11.505707213493578,0.0,0.0,31.413706956155774,0.0,0.0,0.0,0.0,11.505707213493578,25.30991158086476,0.0,0.0,0.0,0.0,0.0,31.413706956155774,11.505707213493578,0.0,0.0,0.0,25.30991158086476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.505707213493578,0.0,31.413706956155774,12.152040213667762,13.157871367196996,0.0,0.0,0.0,0.0,0.0,0.0,2.045256991685563,0.0,3.8177314814814816,7.229789304610733,5.407222222222222,0.3333333333333333,9,0,0,0,0,0,0,0,0,3,0,3,6,0,0,0,0,3.3880000000000017,52.90100000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1.1867449836439686e-173
10.873055555555556,10.873055555555556,0.5243518518518513,-1.827430555555555,0.5304542982887673,217.503,208.431,215.97442336809,64,0,0.2525156448560301,-0.3134046277477604,0.3134046277477604,0.2525156448560301,1.3636363636363635,1.818181818181818,2.090909090909091,35.5825152305499,10.405172198308325,2.277064324193561,-2.040211422940909,2.2654111380753097,-3.000991769507527,6.766162458430319,-0.8008486791496425,1.7988538216304342,4.089375620844395,171.15643408968742,9.068914100752346,6.196842247870795,8.464629085926159,4.837222523091416,2.931754457268731,4.065647876296413,2.2726934416767244,4.55392586547628,0.8474323118925406,1.4062141721896668,0.3368451424576287,0.5258273789622425,0.2399999999999998,142.1094519088043,11.24,4.311455624289863,5.503281873329872,80.70551301852048,4.899909730850478,0.0,0.0,5.783244946364939,3.792535935529771,0.0,4.794537184071822,0.0,0.0,0.0,34.802819670697545,0.0,6.076020106833881,20.295298855174828,9.6944469149223,40.58606461706249,0.0,0.0,0.0,3.792535935529771,14.09534396535438,12.27597499665433,0.0,0.0,4.899909730850478,0.0,0.0,34.802819670697545,23.67112484724909,4.794537184071822,0.0,0.0,12.27597499665433,0.0,0.0,0.0,21.51,9.57578088189471,4.794537184071822,0.0,0.0,0.0,4.899909730850478,6.076020106833881,6.199954889820448,14.09534396535438,0.0,34.802819670697545,-1.827430555555555,15.863688586545727,11.852314814814816,0.0,0.0,-0.5243518518518513,0.0,2.853726851851852,0.0,3.698718820861678,0.5,11,1,2,0,0,0,0,0,0,1,1,5,2,0,0,0,0,0.5839000000000001,47.24770000000002,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.1850126516483322e-234
2.3909378684807256,2.3909378684807256,1.1958333333333333,1.1958333333333333,0.5427743241218698,232.064,222.992,231.974898288,48,0,0.0035787013209358,-0.0860168316855551,0.0860168316855551,0.0035787013209358,1.1111111111111112,1.7777777777777777,2.333333333333333,126.9127039660562,10.170249839857316,1.8487070355801207,-1.925142400119832,2.0010946173734125,-1.815742127727232,14.108757252796511,1.1805412861930262,1.9100860088599136,2.61489994009295,157.4784207656209,6.52709773749546,5.178929381330452,7.336427672506775,4.431851652578137,3.031498235028658,4.557079907117823,1.9245807961581027,3.003329941746264,1.2259909149246089,1.7653654877186893,0.7537861829603536,1.376602292553757,-0.05,145.16653667335345,7.061731843575418,3.8787391732532006,2.3473228247951456,69.42312546933383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.9227059693761,11.984273114623004,4.42755240229441,0.0,0.0,22.590870627068057,0.0,0.0,0.0,6.4208216229260096,4.42755240229441,35.89528683400505,0.0,0.0,0.0,0.0,0.0,22.590870627068057,4.42755240229441,6.4208216229260096,0.0,5.563451491696996,30.33183534230805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.411825516917414,0.0,0.0,52.9227059693761,0.0,1.2100925925925925,2.3909378684807256,0.0,0.0,1.4369444444444446,0.0,10.552858427815572,1.1958333333333333,0.0,0.0,0.25,9,0,0,0,0,0,1,0,1,0,0,1,2,0,0,0,1,2.6641000000000004,49.03300000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.000477333647131e-240
5.044382716049382,5.044382716049382,0.332777777777778,0.332777777777778,0.3619315215008735,180.318,166.206,180.05113248809,60,0,0.2235656255489377,-0.4292407704739428,0.4292407704739428,0.2235656255489377,1.5,2.0,2.3,32.142696315469244,10.562943738195136,2.007055521107465,-2.1374767943917554,1.814876470552499,-3.112733582494231,8.101068402963435,-0.912810051859308,1.896979928441706,3.344594220914085,103.92093861621512,7.983127663125442,6.385030519987327,8.095954291914968,4.701907262607799,3.3954039569615717,4.250865842925392,2.011689434949749,3.0912270307916927,1.399768216416304,1.6467187914876424,0.6179238616157318,0.7413991491514011,0.1999999999999999,136.58255484780284,10.2,5.945866974240675,5.022306238185255,72.95118741012942,9.636772684650529,0.0,0.0,11.113476391658798,0.0,0.0,0.0,0.0,0.0,0.0,12.628789148012991,26.065347842427943,0.0,13.08951281182515,9.636772684650529,29.229322235219,0.0,0.0,0.0,13.847474399381248,19.820329559324637,0.0,0.0,0.0,4.899909730850478,0.0,0.0,24.846662591059687,24.20298920348395,4.736862953800049,0.0,13.847474399381248,0.0,0.0,0.0,0.0,13.670000000000002,0.0,0.0,0.0,0.0,11.113476391658798,13.08951281182515,4.899909730850478,0.0,0.0,38.69413699044094,4.736862953800049,5.37716049382716,8.484673091458806,1.3716666666666668,0.0,0.0,0.0,0.0,0.0,6.988721970269589,0.0,0.8333333333333334,10,1,2,0,0,0,0,0,0,2,2,4,4,0,0,0,0,0.0999000000000004,49.58070000000003,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.1155171141144653e-247
